temperature,humidity,wind_speed,visibility,clouds,pressure,rain_1h,will_rain,comfort_level
-7.1,98.2,15.24,4.76,43.0,1014.4,4.65,1,0
24.4,26.6,14.06,1.42,1.8,1017.8,0.0,0,1
22.1,26.5,15.09,0.66,60.9,1013.2,0.0,0,1
39.3,86.5,24.52,9.76,77.2,1037.4,0.0,0,0
30.0,16.8,1.23,8.39,49.0,1028.9,0.0,0,1
11.9,73.0,22.88,0.97,86.1,1027.6,1.78,1,0
-7.4,11.4,11.93,1.05,19.4,1030.8,0.0,0,0
24.8,26.9,20.72,8.69,52.3,1034.8,0.0,0,1
30.2,76.1,2.63,2.78,6.7,980.5,4.4,1,1
3.2,97.3,14.93,2.45,49.7,993.1,0.0,0,0
36.6,12.4,23.69,7.24,8.2,1020.2,0.0,0,0
2.0,78.3,2.18,4.95,1.0,1038.1,0.0,0,1
-1.3,40.8,4.01,7.69,5.9,1030.4,0.0,0,1
27.2,29.2,9.0,4.82,60.5,1020.1,0.0,0,1
9.3,90.2,2.03,4.72,77.6,983.7,4.1,1,0
26.3,11.2,4.5,3.49,23.4,1037.8,0.0,0,1
6.3,93.7,18.51,2.92,37.9,992.0,0.0,0,0
18.5,90.6,8.66,8.62,5.4,1038.9,0.0,0,1
10.0,79.7,18.81,9.02,30.7,1007.9,0.0,0,0
32.8,45.4,21.14,0.56,78.2,992.4,2.47,1,0
14.7,56.9,13.62,3.38,17.5,1026.1,0.0,0,1
17.8,68.0,22.74,7.1,4.5,1030.3,0.0,0,1
16.0,97.3,13.68,4.65,33.1,1019.5,0.52,1,0
-8.5,36.3,9.89,5.57,29.3,1039.0,0.0,0,1
14.3,19.3,6.52,0.58,56.0,1025.1,0.0,0,0
10.2,11.5,20.99,7.82,6.3,1001.9,0.0,0,0
11.6,57.4,8.88,6.0,97.8,1039.9,0.0,0,1
12.2,54.5,8.92,9.86,70.8,1006.9,2.6,1,1
44.1,57.1,4.56,0.32,35.5,1035.1,0.0,0,1
42.0,75.6,13.95,5.95,53.9,1022.4,0.0,0,0
26.8,20.9,6.64,8.38,90.4,1012.3,4.63,1,0
28.6,47.3,14.96,4.35,46.5,1033.2,0.0,0,1
-4.3,10.2,7.85,1.56,22.0,980.7,1.66,1,0
-8.3,64.7,14.22,1.06,59.5,1039.9,0.0,0,0
-9.9,81.6,8.84,0.73,29.6,999.3,3.31,1,0
31.2,32.1,8.04,3.15,36.3,1040.0,0.0,0,1
43.6,72.4,10.16,3.96,48.9,1005.0,0.0,0,0
15.6,36.6,19.37,8.56,42.0,1020.1,0.0,0,1
19.1,14.0,0.73,6.17,30.3,1024.6,0.0,0,1
-2.3,75.2,12.86,1.21,65.2,1016.6,4.63,1,0
18.7,99.1,12.73,1.25,47.0,990.9,3.47,1,0
15.8,18.8,11.72,0.91,68.2,1027.4,0.0,0,0
-1.8,57.9,14.19,9.23,62.7,988.7,3.27,1,0
28.5,87.7,4.51,9.52,5.9,1039.0,0.0,0,1
26.3,76.1,1.82,0.51,10.2,985.2,1.08,1,1
37.3,50.1,17.39,6.56,32.0,994.6,0.0,0,1
33.8,62.8,6.34,8.2,5.5,1022.0,0.0,0,1
30.2,93.5,18.75,4.48,15.1,1028.4,0.0,0,0
-5.9,74.7,7.3,0.58,90.3,1009.0,3.58,1,0
38.7,10.0,17.2,7.69,21.0,1009.4,0.0,0,0
31.1,86.3,2.7,8.18,77.2,1000.8,0.0,0,1
-10.0,93.9,13.76,6.24,66.5,1013.7,0.0,0,0
23.5,91.7,14.56,1.79,91.4,1020.9,4.93,1,0
-5.9,48.6,5.98,6.34,80.7,1038.0,0.0,0,1
33.2,92.5,17.08,2.5,60.8,1038.2,0.0,0,0
25.3,89.8,5.01,2.54,95.3,988.1,2.1,1,1
22.4,64.3,7.3,9.21,91.5,1003.5,0.0,0,2
28.6,69.7,9.56,4.2,34.8,994.1,0.0,0,1
27.8,76.8,19.47,3.81,76.5,980.4,3.97,1,0
24.7,52.7,16.12,9.08,56.6,1028.0,0.0,0,2
28.8,61.6,0.94,3.81,56.5,1027.8,0.0,0,1
42.8,34.5,18.61,4.25,48.6,1028.2,0.0,0,0
-4.7,56.8,13.22,7.99,96.8,983.3,0.0,0,0
27.5,98.7,23.56,7.15,52.2,989.7,2.93,1,0
29.9,67.2,17.85,4.35,72.8,988.6,0.81,1,0
39.0,16.8,20.04,2.41,46.8,1035.0,0.0,0,0
1.6,35.6,23.01,4.33,58.7,1007.6,0.0,0,1
2.3,71.8,17.96,2.82,78.9,1031.3,0.0,0,0
-1.1,37.4,21.51,2.07,0.3,1032.2,0.0,0,0
12.8,50.2,21.21,3.45,89.2,1017.0,0.0,0,1
7.9,31.9,15.6,4.52,91.1,1009.5,0.0,0,0
12.9,81.0,10.62,2.77,86.2,1015.8,3.05,1,0
29.5,38.2,0.85,8.12,12.9,1023.3,0.0,0,2
10.6,15.7,13.06,6.57,17.1,1002.3,0.0,0,0
14.3,82.2,23.18,9.75,89.8,999.0,0.0,0,1
34.7,85.3,0.38,9.55,77.8,1026.1,1.16,1,0
42.9,55.1,9.95,8.42,8.7,1005.0,0.0,0,1
9.2,37.7,5.25,1.81,64.0,1035.2,0.0,0,1
6.4,24.3,20.75,9.72,34.9,997.5,0.0,0,0
32.6,51.0,15.75,7.19,96.1,989.9,0.0,0,1
11.6,75.1,14.31,4.92,69.8,1003.7,2.44,1,0
18.7,28.2,23.39,2.35,40.9,989.3,0.0,0,1
6.9,54.0,5.62,0.63,77.9,1018.5,0.24,1,0
37.6,25.3,23.27,4.84,34.0,1024.5,0.0,0,0
10.4,46.7,10.83,9.23,69.3,994.9,1.15,1,1
4.5,30.7,16.46,1.25,38.7,1017.5,0.0,0,0
-6.4,17.4,3.15,8.37,65.8,983.9,1.39,1,0
21.8,57.1,12.03,3.21,13.8,1024.5,0.0,0,1
41.9,15.3,18.5,7.29,94.7,995.2,0.0,0,0
-7.0,66.8,8.77,7.71,86.3,1001.9,0.0,0,0
-3.5,47.5,9.02,1.91,89.4,988.9,4.45,1,0
40.2,81.4,4.4,8.19,27.7,1035.3,0.0,0,0
33.2,17.7,14.57,8.23,86.2,981.7,0.0,0,0
-7.6,65.3,17.33,1.16,4.8,1027.1,0.0,0,0
-4.1,78.6,21.23,5.92,16.1,980.9,0.0,0,0
20.3,68.6,20.33,4.4,12.5,1036.4,0.0,0,1
23.8,94.0,23.29,5.76,29.8,1039.8,0.0,0,1
12.5,60.4,10.4,8.89,48.2,1029.4,0.0,0,1
35.3,75.0,21.37,3.93,11.5,1030.5,0.0,0,0
-3.0,20.4,3.98,7.53,71.1,992.2,0.0,0,0
5.5,81.4,12.22,7.34,38.1,1000.8,0.0,0,0
-8.1,97.7,16.2,4.38,62.8,987.4,4.93,1,0
2.9,75.0,10.87,6.56,20.5,1008.2,0.0,0,0
0.7,67.3,14.39,5.69,61.5,1010.1,4.5,1,0
35.5,25.7,10.33,7.73,98.0,1037.1,0.0,0,0
-1.3,92.3,21.96,3.83,39.5,1007.6,0.0,0,0
4.3,12.1,3.53,4.46,28.2,1025.9,0.0,0,0
40.5,90.6,22.72,7.42,10.7,1006.3,4.94,1,0
8.3,62.7,19.48,9.21,75.6,1020.5,0.0,0,0
23.3,18.5,22.1,5.48,4.0,1035.2,0.0,0,1
37.8,87.1,20.39,0.71,24.7,1032.5,0.0,0,0
15.2,49.6,4.38,9.69,21.3,991.5,0.0,0,2
3.4,94.5,0.27,0.16,50.5,1009.3,2.47,1,0
12.6,90.1,0.23,9.77,62.4,989.1,2.69,1,1
2.9,37.1,6.13,6.54,55.4,984.7,0.0,0,1
33.5,17.3,22.24,5.83,95.1,988.9,0.0,0,0
25.4,61.1,12.88,0.33,94.0,1018.6,0.1,1,1
-7.2,64.8,15.35,5.05,30.7,1011.9,0.0,0,0
-8.9,35.4,1.33,9.01,72.5,1039.8,0.0,0,1
38.3,64.3,11.33,2.3,73.8,1034.2,0.88,1,0
28.3,97.9,18.75,2.92,42.0,1003.1,0.0,0,0
32.4,63.0,6.87,9.39,65.3,1038.2,0.0,0,1
35.2,83.2,8.43,9.64,2.2,1026.1,0.0,0,0
8.6,68.3,14.06,7.64,86.6,1016.2,0.0,0,0
7.2,30.6,10.77,6.81,18.7,1020.8,0.0,0,0
33.8,13.3,16.7,6.53,94.1,1022.8,0.0,0,0
39.8,70.8,7.25,8.71,74.8,1005.5,0.0,0,0
37.7,97.8,23.81,3.32,42.2,986.6,4.41,1,0
9.8,65.8,16.65,7.84,18.3,998.3,0.0,0,0
10.1,98.5,20.87,4.85,87.9,1000.9,0.0,0,0
2.3,79.5,11.41,1.16,27.3,1004.1,0.0,0,0
-6.0,69.4,17.9,6.57,76.1,990.7,0.0,0,0
41.8,65.0,15.28,7.39,33.3,1022.0,0.0,0,0
-9.4,88.3,5.47,4.61,85.2,1029.4,0.0,0,0
41.7,50.2,16.41,3.97,35.1,1005.9,0.0,0,0
17.6,83.3,18.63,0.3,63.0,1006.2,4.09,1,0
20.1,89.7,17.82,5.57,75.5,982.3,0.42,1,1
14.1,31.2,24.61,5.47,66.2,996.7,1.68,1,0
28.4,52.6,12.94,5.96,76.9,985.4,0.0,0,1
21.0,70.2,8.19,4.15,23.1,1038.8,0.0,0,2
44.8,54.1,5.49,5.12,4.0,1034.3,0.0,0,1
29.9,64.9,14.5,9.97,27.8,1026.8,0.0,0,1
43.7,84.5,24.96,5.92,20.5,1010.2,0.0,0,0
32.6,10.0,12.63,2.43,87.5,989.2,0.0,0,0
4.6,42.1,23.51,2.48,9.5,984.2,0.0,0,0
25.3,39.5,17.26,0.7,85.7,1029.0,0.0,0,1
41.5,42.1,9.98,7.49,13.4,998.8,2.27,1,0
20.4,29.0,0.67,7.22,2.0,1038.4,0.0,0,2
26.5,49.1,1.49,4.77,51.7,1031.3,0.0,0,2
-5.6,28.8,7.8,1.25,45.7,1039.1,0.0,0,0
30.8,71.5,21.25,2.24,75.4,1032.9,1.73,1,0
43.4,80.3,7.06,5.68,40.4,1009.4,0.0,0,0
5.4,70.7,19.46,8.75,15.5,1029.4,0.0,0,0
13.5,91.1,11.36,2.05,16.0,1008.4,0.0,0,0
44.8,80.9,21.93,7.5,89.5,984.6,0.0,0,0
11.8,92.9,1.89,7.18,73.6,1039.8,0.0,0,1
11.0,60.2,9.16,2.04,24.9,993.3,0.0,0,1
39.8,92.1,1.37,0.89,24.5,995.3,1.94,1,0
22.3,62.0,13.59,3.45,70.6,1029.6,0.0,0,1
-5.3,36.7,3.43,4.73,15.6,1007.8,0.0,0,1
30.6,12.5,13.87,1.78,0.1,1032.2,0.0,0,0
-4.6,69.8,15.29,4.79,41.9,1033.2,0.0,0,0
11.9,39.6,19.28,9.17,85.0,1027.9,0.0,0,1
28.3,77.6,24.57,0.17,63.4,1024.3,0.0,0,0
38.6,85.8,23.64,5.42,0.7,980.7,0.0,0,0
13.9,50.6,10.01,9.19,35.9,1031.4,0.0,0,1
17.5,50.2,19.03,7.11,32.9,986.2,0.0,0,1
-2.8,36.5,6.55,6.41,95.4,1021.1,0.0,0,1
33.1,75.5,10.35,3.32,84.6,1034.3,0.05,1,0
33.6,35.7,0.25,8.07,51.7,1021.1,0.0,0,1
19.8,55.3,7.27,3.12,79.7,1006.9,0.47,1,1
16.0,51.8,16.34,4.76,14.3,1010.5,0.0,0,1
-1.2,72.1,14.85,7.51,15.1,1036.5,0.0,0,0
36.6,32.2,18.49,7.83,39.7,1003.0,0.0,0,0
-4.9,76.2,1.07,1.99,66.4,985.9,0.0,0,0
37.8,66.4,20.48,8.89,25.9,1031.0,0.0,0,0
12.7,60.2,17.85,0.4,29.1,1016.5,0.0,0,1
32.6,68.6,5.86,1.54,62.9,1007.0,1.63,1,0
6.7,19.7,13.67,7.66,57.5,1029.6,0.0,0,0
14.0,64.8,16.9,6.99,72.9,1019.1,3.48,1,0
29.9,99.4,17.33,6.9,51.5,1032.1,0.0,0,0
32.8,65.1,1.97,7.29,70.9,1026.5,3.27,1,1
6.3,78.4,6.01,6.87,29.5,980.5,0.0,0,0
-3.8,69.3,23.14,9.7,23.6,1028.6,0.0,0,0
39.5,80.9,1.85,4.13,33.7,1027.1,0.0,0,0
27.7,64.2,24.39,9.38,42.8,1023.4,0.0,0,1
39.4,16.1,7.55,3.27,43.4,990.2,0.0,0,0
26.5,54.8,16.64,0.76,87.6,1036.3,0.0,0,1
38.5,21.8,19.94,1.28,40.8,999.4,0.0,0,0
6.6,67.4,9.18,8.62,63.4,992.9,4.24,1,0
11.3,58.2,16.22,3.54,29.4,1008.5,0.0,0,1
5.6,15.6,7.6,3.27,96.2,1015.4,0.0,0,0
-7.5,19.6,20.36,6.27,19.1,1004.3,0.0,0,0
36.4,15.4,14.92,7.2,97.8,1028.4,3.55,1,0
32.0,75.7,20.5,9.05,9.8,986.3,0.0,0,1
3.9,15.3,10.03,8.22,12.7,1020.3,0.0,0,0
-4.0,41.6,2.09,8.47,86.4,1025.3,2.62,1,1
0.1,35.3,12.9,7.38,9.5,997.8,0.0,0,1
13.6,94.5,24.79,5.31,28.8,1027.4,1.26,1,0
33.2,49.0,5.04,6.55,73.3,987.5,1.11,1,1
10.9,78.7,17.84,6.66,0.6,988.5,1.36,1,0
-1.9,46.9,1.88,7.53,78.8,1014.5,4.45,1,1
43.1,28.2,17.62,8.44,54.0,999.4,0.0,0,0
18.2,46.1,23.25,7.46,24.1,1015.1,0.0,0,2
-2.3,42.3,22.64,5.72,21.7,987.4,0.0,0,0
20.1,40.1,15.76,0.78,14.5,1012.8,4.4,1,1
-2.2,70.7,9.78,4.06,76.5,1010.0,0.0,0,0
17.8,63.4,19.02,6.11,61.6,1027.4,0.0,0,1
10.7,61.9,2.16,3.65,41.2,1030.1,0.0,0,1
30.2,11.7,11.61,9.02,22.4,981.9,0.0,0,0
28.7,50.9,11.5,6.73,25.4,1025.1,0.0,0,1
11.8,69.0,20.71,7.94,72.2,1001.5,1.08,1,0
37.6,87.2,23.79,0.85,53.7,1018.9,0.0,0,0
25.4,79.3,8.99,1.88,20.5,980.7,0.46,1,1
7.7,66.5,22.36,8.41,25.3,988.0,4.85,1,0
20.2,26.4,21.02,4.01,89.9,995.6,2.52,1,1
39.1,88.2,14.36,2.3,40.3,1038.5,0.0,0,0
33.0,50.5,13.3,4.35,70.3,1031.1,0.0,0,1
16.4,40.6,4.43,9.4,31.6,1028.0,0.0,0,2
33.5,94.3,15.58,8.99,16.8,1017.6,0.0,0,0
4.9,76.7,19.46,8.33,31.3,1020.9,0.0,0,0
30.6,51.7,14.94,4.22,16.2,990.7,3.09,1,1
36.7,11.9,1.66,4.63,73.8,989.5,1.16,1,0
11.9,30.2,8.81,7.31,61.1,984.9,0.0,0,1
16.2,94.1,7.23,7.29,73.1,993.3,0.0,0,1
17.0,71.1,3.65,2.65,58.6,999.1,1.87,1,1
25.2,53.8,0.12,6.53,42.2,1000.5,0.0,0,2
2.1,30.1,23.38,4.38,4.2,988.3,2.94,1,0
0.3,54.9,9.25,8.06,32.0,1007.5,0.0,0,1
13.8,81.4,16.54,4.16,50.4,1038.0,0.0,0,0
39.8,26.1,12.08,9.1,32.3,1038.1,0.0,0,0
39.6,50.1,1.84,8.81,25.2,981.3,3.3,1,1
43.8,20.0,11.55,1.89,74.5,987.1,0.98,1,0
20.4,88.6,12.78,0.68,56.3,1027.9,0.36,1,0
0.3,77.1,14.79,5.45,24.9,999.9,0.0,0,0
3.2,91.1,14.51,1.32,46.7,1036.9,0.0,0,0
37.5,33.1,14.27,8.45,92.1,1009.1,0.0,0,0
-9.8,32.8,6.97,1.03,28.0,999.3,0.0,0,0
26.8,48.3,24.7,1.62,47.6,1018.8,3.58,1,1
-4.5,22.6,3.99,9.3,68.3,1019.3,0.0,0,0
6.1,65.9,10.25,1.54,69.0,987.8,4.09,1,0
26.3,66.8,10.46,4.02,69.0,1024.4,0.0,0,1
43.3,96.0,10.31,8.22,54.3,1010.7,2.87,1,0
39.5,80.2,19.66,1.68,35.8,994.0,2.9,1,0
10.1,60.5,10.96,2.94,9.5,1033.5,0.01,1,0
35.5,99.7,18.18,0.25,22.7,1038.3,0.0,0,0
21.2,31.3,0.36,0.31,61.2,981.3,0.0,0,2
0.1,74.0,3.88,5.45,8.1,1026.0,0.0,0,1
-5.3,86.4,13.68,9.22,91.7,1035.2,0.6,1,0
44.3,53.9,5.96,7.72,26.4,1023.6,0.0,0,1
33.1,34.7,10.04,4.19,49.1,990.0,0.0,0,0
18.1,57.9,20.5,5.22,23.1,1019.8,0.0,0,2
7.6,68.1,3.67,3.49,90.9,1034.7,0.0,0,1
28.6,86.9,23.96,4.95,56.2,1004.9,2.11,1,0
33.5,82.4,22.31,0.61,52.7,986.4,4.5,1,0
17.3,78.3,1.61,4.23,67.4,988.0,0.32,1,1
25.8,97.4,20.68,9.75,84.6,1031.3,0.0,0,1
18.5,46.6,20.45,1.9,5.6,1036.9,4.88,1,1
30.1,39.6,17.45,8.2,24.5,1026.3,0.0,0,1
3.7,13.8,5.1,2.09,6.5,1023.6,0.0,0,0
38.6,32.7,11.33,6.43,87.7,1011.5,0.0,0,0
37.7,37.9,1.99,4.51,78.5,981.8,0.0,0,1
22.7,93.6,7.16,2.86,44.0,1001.4,0.0,0,1
25.3,78.3,20.5,9.24,43.1,1039.1,3.57,1,1
19.4,83.5,11.92,7.86,93.0,1023.9,0.0,0,1
-6.3,28.4,24.36,6.96,56.1,1002.0,0.0,0,0
10.3,54.9,5.29,1.81,50.8,1015.2,0.0,0,1
22.3,91.0,11.83,8.59,92.7,985.5,2.38,1,1
22.3,48.3,8.16,6.45,0.2,1038.1,0.0,0,2
40.4,19.8,5.95,2.43,99.6,980.3,4.35,1,0
27.0,42.6,23.96,8.95,43.4,1014.4,0.0,0,1
44.0,50.5,21.18,3.09,37.2,989.9,0.0,0,0
26.1,56.0,5.78,4.09,37.3,1039.2,0.0,0,1
11.3,92.3,8.57,6.71,96.7,1003.4,0.0,0,1
6.3,34.0,14.35,9.79,45.3,1036.3,0.0,0,0
4.0,46.2,16.08,5.23,9.6,1039.6,0.0,0,1
14.1,65.6,2.19,5.0,93.1,1033.8,0.0,0,1
19.2,72.8,8.5,0.74,50.5,1016.1,0.48,1,1
1.4,41.3,13.53,3.01,27.6,1032.2,0.0,0,0
17.3,95.8,15.63,7.2,43.1,981.2,0.0,0,0
24.8,19.9,11.55,9.16,20.5,1007.7,0.0,0,1
34.6,84.2,18.98,3.72,7.2,1001.0,0.0,0,0
28.7,96.9,11.34,6.36,53.9,989.0,0.0,0,0
20.0,95.6,9.16,9.8,54.2,994.5,0.71,1,1
14.9,12.0,11.13,9.89,67.0,1025.6,2.37,1,0
5.7,90.5,4.53,4.64,58.8,1010.8,0.0,0,1
2.7,44.0,19.8,5.33,40.2,981.8,0.0,0,1
43.5,65.8,21.41,5.22,23.2,980.9,0.0,0,0
17.1,80.4,17.37,9.88,51.0,1005.6,0.0,0,1
16.2,88.6,1.06,9.78,99.3,1015.9,1.12,1,1
5.2,14.5,11.88,0.67,71.8,1002.3,2.72,1,0
43.6,72.6,12.29,7.79,73.7,1033.5,4.29,1,0
6.6,94.7,7.03,9.28,96.4,988.7,0.0,0,0
-5.3,29.7,11.1,9.94,48.9,1013.0,0.0,0,0
43.3,80.5,5.6,3.1,9.8,1018.7,1.29,1,0
38.8,39.4,14.17,4.04,7.4,1001.8,0.0,0,0
39.3,39.2,9.48,7.85,75.9,1027.9,0.0,0,1
33.8,46.7,20.54,5.14,27.8,998.2,0.0,0,1
-2.0,26.6,1.58,8.9,93.1,1015.2,0.0,0,1
0.1,91.2,12.66,0.76,14.1,998.5,1.55,1,0
-6.7,31.2,6.64,9.94,23.6,994.4,0.0,0,0
37.3,44.8,21.89,3.47,19.7,999.8,0.0,0,0
10.2,70.6,5.92,7.04,34.7,1007.4,0.0,0,1
27.7,31.5,20.9,7.25,23.4,1038.5,0.0,0,1
14.9,24.2,13.33,1.73,42.9,1004.5,0.0,0,0
0.6,84.0,8.15,4.5,77.2,1017.5,1.93,1,0
6.8,63.5,8.32,7.28,58.0,988.7,0.0,0,1
2.2,45.1,12.9,5.12,75.5,991.4,0.0,0,1
8.9,37.0,17.13,8.07,37.8,1024.8,0.0,0,1
32.2,13.1,20.68,7.77,66.9,1025.6,0.0,0,0
13.7,16.1,11.52,0.56,29.4,1015.2,0.0,0,0
27.7,84.0,10.51,9.01,8.0,1030.4,0.0,0,1
7.7,36.9,7.63,8.13,83.2,999.8,0.0,0,1
-2.4,52.2,24.97,1.67,94.8,1029.5,0.0,0,0
-0.1,29.2,0.42,7.27,64.4,990.7,0.0,0,1
6.5,22.1,10.56,1.0,26.3,1002.3,0.0,0,0
33.6,49.8,18.11,5.73,34.1,1023.6,0.0,0,1
24.1,65.6,17.07,3.91,86.9,989.7,0.0,0,1
8.8,21.3,15.0,3.82,81.5,1005.8,0.0,0,0
7.0,28.9,9.7,6.11,65.7,1014.7,0.0,0,1
28.0,93.8,2.95,0.71,31.1,988.2,2.59,1,1
21.6,77.1,24.28,8.79,11.8,1000.3,0.0,0,1
-0.3,59.0,13.83,2.35,71.2,1024.0,1.98,1,0
39.0,56.8,8.69,2.61,24.3,986.0,0.0,0,0
-5.2,36.3,1.14,7.84,3.9,998.5,0.0,0,1
12.5,35.4,6.88,8.0,97.4,1000.9,0.18,1,1
31.8,59.7,19.59,7.01,90.8,1033.1,0.0,0,1
16.1,37.7,12.68,5.07,61.0,991.2,0.0,0,1
15.1,65.8,5.99,4.4,21.0,1032.5,0.0,0,1
2.4,13.7,16.89,2.22,99.0,1012.0,3.29,1,0
5.1,83.8,7.71,9.88,60.5,1030.7,1.74,1,0
30.6,69.0,4.86,3.63,26.3,1016.8,0.0,0,1
7.0,28.7,10.23,2.04,96.3,989.3,0.0,0,0
13.6,44.0,5.78,6.39,68.6,1008.1,4.59,1,1
43.9,48.8,15.34,4.56,32.2,984.6,0.0,0,0
35.0,11.5,14.55,8.82,21.8,991.0,0.0,0,0
4.0,27.3,9.45,3.99,87.4,1017.1,0.0,0,0
19.4,95.9,2.83,2.16,96.3,1037.4,0.73,1,1
13.2,14.5,16.37,0.87,5.8,1009.1,0.0,0,0
13.5,42.1,24.95,5.37,37.5,1003.2,0.0,0,1
18.2,49.5,6.77,1.69,31.1,1010.5,0.77,1,1
42.1,58.9,1.59,6.96,6.2,1024.3,0.0,0,1
25.8,75.9,2.2,7.3,13.7,1000.4,0.0,0,2
17.7,97.1,2.22,4.83,6.2,1017.8,0.88,1,1
4.2,77.4,4.1,8.48,13.2,982.1,4.9,1,0
-3.9,19.2,18.78,3.19,71.7,992.0,1.33,1,0
14.8,79.2,19.05,5.21,92.8,995.8,3.07,1,0
24.2,14.2,15.19,3.81,74.7,1028.5,0.0,0,1
-9.9,67.3,18.72,2.56,46.5,1037.9,0.0,0,0
2.3,29.0,13.97,9.5,60.9,998.2,0.0,0,0
24.4,63.7,3.99,6.38,43.0,981.1,0.0,0,2
44.4,41.5,24.14,1.05,73.2,986.9,2.85,1,0
22.6,79.8,15.38,5.98,91.2,1007.1,0.81,1,1
12.0,74.1,1.06,1.38,10.6,1015.1,0.83,1,1
22.6,78.5,8.3,5.82,9.8,1036.1,0.0,0,1
44.9,98.1,19.47,0.3,54.3,985.2,0.0,0,0
33.4,97.5,15.21,5.27,51.9,1003.2,0.0,0,0
24.9,94.0,14.9,8.59,86.3,1011.1,3.2,1,1
14.5,17.3,9.45,9.94,4.9,1021.8,0.0,0,1
25.7,61.3,17.69,4.35,9.1,1037.7,0.0,0,1
26.6,57.8,1.37,9.53,79.3,988.9,0.0,0,2
30.5,52.5,15.28,1.16,56.0,984.4,0.0,0,1
20.4,88.7,18.13,2.57,88.8,1014.4,0.84,1,0
37.2,93.8,19.37,9.41,30.2,1031.7,0.0,0,0
-1.0,70.2,17.1,2.94,2.7,992.0,0.84,1,0
0.7,45.2,24.04,7.67,32.0,1037.1,0.0,0,1
15.0,52.1,10.27,2.41,38.7,1011.7,0.0,0,1
31.9,42.3,17.92,5.82,96.2,1003.1,0.0,0,1
35.1,67.4,16.36,0.94,95.0,986.4,1.65,1,0
13.6,64.9,22.72,4.63,98.8,1015.6,0.95,1,0
29.4,14.5,12.01,1.57,43.3,1025.0,0.0,0,0
-1.0,32.7,9.19,0.79,58.4,1016.5,2.01,1,0
12.8,40.0,13.94,3.52,41.6,1027.9,0.0,0,1
24.1,55.5,7.63,7.3,55.1,1008.6,0.0,0,2
34.1,97.5,15.73,8.76,0.1,1011.8,0.47,1,0
19.3,77.2,10.31,6.73,49.0,1006.2,0.0,0,1
11.0,41.5,16.15,1.25,9.3,1019.6,0.0,0,1
13.7,23.7,10.28,7.92,89.0,1022.2,3.35,1,0
3.3,38.4,4.9,7.78,64.9,1016.7,0.0,0,1
3.0,50.0,15.83,6.4,79.2,997.2,0.0,0,1
14.2,70.3,11.39,9.49,17.9,1020.5,0.0,0,1
-0.5,15.9,19.98,1.66,18.7,1038.7,0.0,0,0
3.8,63.2,13.35,8.46,72.9,1029.9,3.2,1,0
-7.8,16.2,17.84,0.34,58.0,1030.4,0.0,0,0
-7.5,74.2,23.24,7.2,57.8,993.8,3.47,1,0
2.7,87.2,11.66,5.35,75.4,1026.8,0.0,0,0
41.6,98.4,23.67,8.26,70.6,1019.8,1.36,1,0
-9.7,22.4,10.98,1.55,90.2,1028.3,1.24,1,0
35.0,82.3,23.64,9.98,97.6,1004.6,3.79,1,0
6.5,82.6,13.35,7.96,27.6,1010.5,0.0,0,0
41.9,34.0,23.42,8.07,73.1,1027.2,0.0,0,0
3.4,27.1,21.66,7.28,21.3,1016.9,0.0,0,0
-1.3,57.9,7.04,1.05,46.7,1015.4,2.01,1,0
4.2,12.8,3.14,1.48,18.3,1028.2,0.0,0,0
-1.9,19.0,7.45,8.0,36.4,989.6,0.0,0,0
20.5,12.7,15.69,4.01,1.0,1020.4,0.0,0,1
24.6,40.8,13.24,3.93,70.1,1015.0,3.22,1,1
27.8,43.4,21.89,8.45,17.5,1034.3,0.0,0,1
29.8,83.3,12.63,4.05,91.5,993.9,1.81,1,0
37.3,94.5,5.5,8.65,25.8,1038.2,0.0,0,0
-9.6,13.1,3.69,1.96,76.8,993.4,0.0,0,0
25.0,72.3,5.45,8.94,66.8,1031.9,0.0,0,2
-3.1,18.7,20.09,8.67,58.4,1002.0,0.0,0,0
6.8,31.5,12.2,2.24,48.4,1037.4,0.0,0,0
41.8,82.6,8.87,8.14,92.3,1036.8,0.0,0,0
1.6,13.6,3.68,9.66,46.2,1031.3,0.0,0,1
26.3,12.2,6.25,4.42,63.1,990.3,0.0,0,1
10.0,83.6,2.45,6.83,29.3,1027.7,0.0,0,1
26.6,94.1,0.52,0.21,77.0,1018.8,2.47,1,1
-7.7,27.3,10.61,8.36,48.0,1015.2,0.0,0,0
7.0,73.1,21.54,2.11,35.6,1038.8,0.0,0,0
2.3,16.0,6.77,4.04,44.1,1017.1,0.0,0,0
8.2,86.5,2.34,0.51,50.4,983.6,4.48,1,0
3.3,73.5,7.56,0.54,55.7,1030.1,0.0,0,0
24.0,91.0,19.74,2.02,73.3,1010.1,0.0,0,1
17.2,21.5,14.25,4.97,51.8,1032.7,0.0,0,0
14.9,51.0,12.88,5.24,95.0,1019.0,2.66,1,1
24.5,67.6,14.63,1.86,3.4,1000.3,0.0,0,1
-6.6,83.3,8.6,9.14,15.4,983.4,0.0,0,0
0.4,94.4,0.26,4.18,92.7,1003.1,1.51,1,0
17.4,26.7,11.66,8.38,87.3,983.0,1.38,1,1
22.7,42.5,21.1,7.2,10.0,1017.5,0.0,0,2
4.0,26.0,4.33,6.2,56.4,990.6,0.0,0,1
13.2,18.7,3.01,5.88,97.9,1014.3,0.0,0,1
